基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费 
004307,博时富元纯债债券,1.0129,1.1726,0.05%,0.18%,0.83%,1.15%,0.99%,3.37%,7.36%,14.36%,0.17%,18.3201%,3.3703%,0.08%
003672,兴业裕华债券,1.0603,1.1793,0.04%,0.11%,0.83%,1.32%,1.42%,2.95%,7.15%,14.48%,0.08%,19.0001%,2.9518%,0.08%
380009,中银添利债券发起A,1.3330,1.6950,0.15%,0.45%,0.83%,2.22%,2.22%,4.28%,12.08%,18.82%,0.30%,74.4308%,4.2848%,0.08%
006089,永赢润益债券C,1.0340,1.09,0.07%,0.23%,0.83%,1.21%,0.99%,2.97%,6.63%,---,0.16%,9.1411%,2.9661%,0.00%
007284,工银中债1-5年进出口行A,1.0147,1.0297,0.05%,0.08%,0.83%,1.41%,1.22%,2.65%,---,---,0.06%,2.9791%,---,0.04%
007946,大成中债1-3年国开债指数A,1.0071,1.0288,0.05%,0.09%,0.83%,1.29%,1.20%,1.99%,---,---,0.05%,2.8980%,1.9903%,0.05%
007594,鹏扬中证500质量成长指数C,1.5089,1.5089,-0.19%,3.05%,0.83%,4.96%,15.84%,38.95%,---,---,2.13%,50.89%,38.9539%,0.00%
007285,工银中债1-5年进出口行C,1.0135,1.0285,0.05%,0.08%,0.83%,1.39%,1.17%,2.54%,---,---,0.07%,2.8581%,---,0.00%
008216,农银汇理彭博1-3年利率债指数,1.0058,1.0278,0.05%,0.11%,0.83%,1.33%,1.18%,2.75%,---,---,0.08%,2.7927%,---,0.05%
980003,太平洋六个月滚动持有债,1.4358,1.4358,0.29%,0.87%,0.83%,1.63%,2.50%,---,---,---,0.45%,2.7627%,2.7627%,0.05%
009378,招商瑞恒一年持有期混合C,1.0544,1.0544,0.09%,0.35%,0.83%,1.72%,3.77%,---,---,---,0.21%,5.44%,5.44%,0.00%
006441,中信建投中证500增强C,1.3348,1.3348,-0.25%,3.77%,0.83%,5.70%,13.29%,---,---,---,2.46%,33.48%,33.48%,0.00%
009464,东方臻慧纯债债券C,1.0090,1.0129,0.05%,0.18%,0.83%,1.29%,1.26%,---,---,---,0.13%,1.2924%,1.2924%,0.00%
009219,大成彭博农发行债1-3年指数A,1.0131,1.0166,0.06%,0.18%,0.83%,1.28%,1.62%,---,---,---,0.11%,1.6637%,1.6637%,0.05%
000306,天弘弘利债券,1.2734,1.3894,0.06%,0.15%,0.82%,1.22%,0.69%,2.45%,5.85%,7.92%,0.13%,39.9436%,2.4457%,0.10%
166008,中欧增强回报债券(LOF)A,1.0714,1.6011,0.04%,0.27%,0.82%,0.60%,0.67%,2.46%,7.68%,16.06%,0.24%,75.8782%,2.4642%,0.08%
001889,中欧增强回报债券(LOF)E,1.0665,1.6025,0.03%,0.26%,0.82%,0.59%,0.67%,2.47%,7.77%,16.26%,0.23%,26.2269%,2.4660%,0.08%
164606,华泰柏瑞信用增利债,1.1750,1.3685,-0.03%,0.44%,0.82%,1.69%,0.39%,1.50%,4.95%,11.80%,0.25%,40.5132%,1.5031%,0.08%
519748,交银丰享收益债券C,1.1006,1.2526,0.05%,0.17%,0.82%,0.61%,0.69%,2.36%,5.57%,9.50%,0.15%,27.0754%,2.3621%,0.00%
003130,中信保诚稳利债券C,1.0459,1.1338,0.06%,0.11%,0.82%,1.28%,1%,1.63%,6.31%,15.12%,0.06%,13.7227%,1.6341%,0.00%
003121,中信保诚稳利债券A,1.0390,1.1277,0.06%,0.12%,0.82%,1.30%,1.04%,1.73%,6.44%,14.45%,0.07%,13.1218%,1.7329%,0.08%
001244,华泰柏瑞量化智慧混合A,1.3157,1.5060,-0.02%,3.87%,0.82%,3.18%,6.48%,27.90%,73.42%,22.31%,2.06%,53.1650%,27.9026%,0.15%
004193,招商中证500指数C,1.3141,1.3141,-0.04%,3.55%,0.82%,5.67%,8.24%,30.95%,70.09%,15.06%,2.43%,31.41%,30.9517%,0.00%
501036,汇添富中证500A,1.1185,1.1185,-0.21%,3.93%,0.82%,6.12%,9.74%,27.35%,66.07%,14.68%,2.42%,11.85%,27.3483%,0.08%
519745,交银丰润收益债券C,1.0886,1.2226,0.05%,0.12%,0.82%,1.23%,0.87%,2.05%,5.29%,10.84%,0.03%,23.5469%,2.0508%,0.00%
006177,中信保诚稳达A,1.0425,1.1064,0.05%,0.12%,0.82%,1.61%,1.14%,5.77%,9.51%,---,0.12%,10.8547%,5.7741%,0.08%
006639,人保鑫盛纯债C,0.9401,0.9401,0.16%,0.34%,0.82%,-1.24%,-1.58%,-5.78%,-6.07%,---,-0.13%,-5.99%,-5.7827%,0.00%
006383,招商添盈纯债A,1.0625,1.0625,0.07%,0.17%,0.82%,0.17%,0.58%,2.13%,---,---,0.15%,6.25%,2.1340%,0.08%
006571,中金金元C,1.0165,1.0695,0.05%,0.19%,0.82%,1.12%,1.10%,3.05%,6.39%,---,0.13%,7.0090%,3.0518%,0.00%
006633,博时中债1-3政金债指数A,1.0089,1.0561,0.05%,0.10%,0.82%,1.27%,0.82%,2.03%,5.41%,---,0.07%,5.7235%,2.0288%,0.06%
006779,广发恒生中国企业(QDII)C,0.9783,0.9783,-0.31%,1.86%,0.82%,9.90%,-0.43%,-5.29%,---,---,-0.22%,-2.17%,---,0.00%
007000,鹏华中债1-3年国开行债A,1.0283,1.0583,0.05%,0.12%,0.82%,1.26%,1.21%,2.74%,---,---,0.06%,5.8998%,2.7444%,0.06%
004977,华润元大景泰混合C,1.0579,1.0579,0%,-0.02%,0.82%,-0.27%,-1.60%,2.42%,---,---,-0.04%,5.7688%,2.4204%,0.00%
007022,嘉实中债1-3政金债指数C,1.0116,1.0488,0.05%,0.10%,0.82%,1.25%,1.17%,2.63%,---,---,0.08%,4.9502%,2.6261%,0.00%
007426,浙商汇金聚盈中短债A,1.0140,1.0410,0.04%,0.08%,0.82%,1.33%,1.18%,2.35%,---,---,0.05%,4.1450%,2.3477%,0.03%
009338,万家民瑞祥和6个月持有债A,1.0141,1.0141,0.02%,0.03%,0.82%,0.88%,1.21%,---,---,---,0.02%,1.41%,1.41%,0.04%
006599,国寿安保安丰纯债债券,1.0227,1.0697,0.05%,0.10%,0.82%,1.23%,1.08%,2.76%,6.14%,---,0.07%,7.0670%,2.7650%,0.08%
009972,创金合信核心价值混合C,1.0638,1.0638,0.42%,1.62%,0.82%,6.53%,---,---,---,---,0.84%,6.38%,6.38%,0.00%
000899,华富恒稳纯债债券C,1.1339,1.2339,0.04%,0.08%,0.81%,1.30%,0.88%,2.37%,5.17%,10.94%,0.04%,23.4727%,2.3735%,0.00%
006473,招商中债1-5年进出口行A,1.0209,1.0634,0.03%,0.08%,0.81%,1.41%,1.34%,2.72%,6.09%,---,0.05%,6.4587%,2.7177%,0.05%
519676,银河强化债券,1.1270,1.8090,0.09%,0.99%,0.81%,2.64%,1.83%,7%,13.67%,19.09%,0.54%,94.2592%,7.0033%,0.08%
002549,嘉实稳祥纯债债券A,1.2295,1.2295,0.04%,0.12%,0.81%,1.17%,1.44%,2.96%,6.75%,16.78%,0.11%,22.95%,2.9646%,0.08%
519777,交银裕盈纯债债券C,1.1629,1.1629,0.05%,0.13%,0.81%,1.17%,0.95%,2.34%,5.34%,14.12%,0.09%,16.29%,2.3409%,0.00%
003286,平安惠享纯债A,1.0169,1.1624,0.06%,0.11%,0.81%,0.81%,0.52%,3.35%,6.97%,15.15%,0.09%,16.9154%,3.3486%,0.08%
003671,兴业裕恒债券,1.0257,1.1328,0.04%,0.12%,0.81%,1.35%,1.18%,2.49%,6.10%,10.41%,0.09%,13.6983%,2.4869%,0.08%
004126,浦银安盛稳健增利债券A,1.0750,1.1860,0%,0.19%,0.81%,0.90%,0.99%,3.11%,8.13%,14.05%,0.09%,15.6008%,3.1115%,0.08%
004106,中信保诚稳丰A,1.0419,1.1602,0.06%,0.12%,0.81%,1.25%,1.02%,1.99%,6.35%,12.97%,0.08%,16.7872%,1.9933%,0.08%
372010,上投摩根强化回报债券A,1.4972,1.5472,0.09%,0.34%,0.81%,2.39%,2.20%,6.87%,18.26%,14.55%,0.29%,57.1579%,6.8665%,0.08%
675093,西部利得祥逸债券C,1.0315,1.0755,0.04%,0.10%,0.81%,1.25%,2.86%,3.51%,4.07%,8.77%,0.08%,7.6431%,3.5129%,0.00%
004246,德邦锐乾债券A,1.0197,1.1797,0.07%,0.22%,0.81%,1.29%,1.23%,3.77%,8.57%,14.74%,0.17%,19.2899%,3.7677%,0.08%
675091,西部利得祥逸债券A,1.0672,1.1222,0.04%,0.09%,0.81%,1.24%,1.19%,1.89%,1.15%,9.53%,0.08%,12.2857%,1.8926%,0.06%
004463,鹏华丰玉债券,1.0220,1.1711,0.05%,0.12%,0.81%,1.14%,1.13%,2.91%,6.62%,14.57%,0.05%,18.0998%,2.9097%,0.08%
001783,兴银合盈债券A,1.0077,1.0458,0.04%,0.16%,0.81%,1.12%,1.02%,2.92%,---,---,0.12%,4.6055%,2.9177%,0.06%
005577,交银丰晟收益债券A,1.0656,1.1556,0.05%,0.17%,0.81%,0.70%,0.85%,2.84%,8.02%,---,0.13%,15.9521%,---,0.08%
006178,中信保诚稳达C,1.0064,1.0703,0.04%,0.12%,0.81%,1.60%,1.12%,2.30%,5.90%,---,0.11%,7.1787%,2.2960%,0.00%
006055,鹏扬淳合债券,1.0288,1.1308,0.05%,0.16%,0.81%,1.21%,1.19%,3.29%,7.61%,---,0.12%,13.4649%,---,0.04%
006474,招商中债1-5年进出口行C,1.0207,1.0619,0.04%,0.08%,0.81%,1.42%,1.33%,2.66%,5.94%,---,0.06%,6.3033%,2.6584%,0.00%
002650,东方红稳添利纯债,1.0827,1.1858,0.04%,0.16%,0.81%,1.37%,1.79%,3.26%,8.02%,16.77%,0.14%,19.2365%,3.2588%,0.70%
007001,鹏华中债1-3年国开行债C,1.0281,1.0620,0.05%,0.12%,0.81%,1.24%,1.17%,2.65%,---,---,0.06%,6.2776%,2.6514%,0.00%
007265,人保中高等级信用债C,0.9903,0.9903,0.02%,0.07%,0.81%,1.07%,0.92%,-0.44%,---,---,0.04%,-0.97%,-0.4423%,0.00%
007259,民生加银1-3年农发行债,1.0112,1.0461,0.05%,0.14%,0.81%,1.24%,1.19%,2.33%,---,---,0.10%,4.6201%,2.3344%,0.04%
167504,安信中短利率债(LOF)A,1.0115,1.0435,0.07%,0.13%,0.81%,1.26%,1.05%,2.66%,---,---,0.09%,4.4033%,2.6635%,0.03%
002659,兴业中债1-3年政金债A,1.1167,1.1867,0.05%,0.13%,0.81%,1.29%,1.10%,2.56%,5.86%,6.63%,0.10%,18.6742%,2.5617%,0.05%
007947,大成中债1-3年国开债指数C,1.0057,1.0274,0.05%,0.09%,0.81%,1.26%,1.15%,1.89%,---,---,0.05%,2.7563%,1.8902%,0.00%
007335,中银中债1-3年期农发行债,1.0270,1.0459,0.06%,0.13%,0.81%,1.18%,1.27%,2.27%,---,---,0.09%,4.6069%,2.2671%,0.04%
002592,中欧纯债债券(LOF)E,1.2370,1.4910,0%,0.08%,0.81%,1.14%,0.90%,2.87%,7.49%,12.06%,0.08%,12.42%,2.8687%,0.06%
008665,嘉实鑫和一年持有期混合C,1.0397,1.0797,0.24%,0.91%,0.81%,2.63%,4.89%,7.88%,---,---,0.64%,8.0393%,---,0.00%
008747,大成景泰纯债债券A,1.0279,1.0279,0.07%,0.12%,0.81%,1.07%,1.29%,---,---,---,0.10%,2.79%,2.79%,0.08%
007715,南方贺元利率债债券C,1.0140,1.0430,0.06%,0.16%,0.81%,1.06%,1%,3.24%,---,---,0.10%,4.3195%,3.2355%,0.00%
920927,中金恒瑞债券C,1.0474,1.0774,-0.06%,0.64%,0.81%,1.44%,0.40%,---,---,---,0.59%,2.3805%,2.3805%,0.00%
007165,华夏中债1-3年政金债指数A,1.0086,1.0556,0.04%,0.10%,0.81%,1.25%,1.15%,2.91%,---,---,0.07%,5.5920%,2.9061%,0.06%
000008,嘉实中证500ETF联接A,1.7684,1.8344,-0.17%,3.88%,0.80%,4.94%,4.29%,20.68%,54.65%,5.54%,2.37%,85.9306%,20.6770%,0.12%
000538,诺安优势行业混合A,1.5140,1.5140,0.20%,2.78%,0.80%,1.41%,3.27%,11.41%,22.10%,12.65%,1.88%,51.40%,11.4054%,0.15%
400030,东方添益债券,1.1912,1.3242,0.07%,0.19%,0.80%,-0.31%,0.49%,3.88%,9.24%,19.30%,0.16%,34.0676%,3.8807%,0.08%
002445,兴业丰泰债券,1.0040,1.1130,0.10%,0.20%,0.80%,1.01%,0.80%,2%,4.66%,10.25%,0.20%,11.4673%,2.0034%,0.06%
002066,景顺长城景盛双息收益债券C,1.1280,1.1280,0.09%,0.09%,0.80%,1.26%,1.17%,0.53%,4.35%,5.92%,0.09%,12.80%,0.5348%,0.00%
002528,泰康安益纯债A,1.1123,1.1627,0.04%,0.15%,0.80%,0.90%,1.29%,3.01%,6.60%,15.16%,0.15%,16.6018%,3.0099%,0.08%
121006,国投瑞银稳健增长混合,2.76,3.8560,1.69%,3.41%,0.80%,0.11%,12.70%,59.91%,131.74%,94.78%,1.62%,514.9738%,59.9073%,0.15%
002807,融通通安债券,1.0110,1.1810,0%,0.20%,0.80%,1.10%,1%,2.99%,7.83%,14.76%,0.10%,19.5043%,2.9885%,0.08%
004107,中信保诚稳丰C,1.0403,1.1583,0.06%,0.12%,0.80%,1.21%,0.96%,2.06%,6.30%,12.83%,0.08%,16.5929%,2.0557%,0.00%
003741,鹏华丰盈债券,1.1614,1.4768,0.05%,0.13%,0.80%,1.19%,0.84%,2.47%,39.35%,46.07%,0.09%,51.5865%,2.4682%,0.08%
003854,汇安丰华混合A,1.0327,1.8011,0.24%,1.05%,0.80%,2.58%,4.83%,11.12%,14.73%,6.04%,0.78%,89.4383%,11.1170%,0.15%
004556,南方和元C,1.0110,1.1520,0.10%,0.20%,0.80%,0.89%,0.99%,2.90%,6.95%,13.73%,0.10%,16.0125%,2.8964%,0.00%
004555,南方和元A,1.01,1.1750,0%,0.20%,0.80%,0.99%,1.19%,3.29%,7.77%,15.76%,0.10%,18.5563%,3.2908%,0.08%
004042,华夏鼎茂债券A,1.1357,1.1920,0.04%,0.13%,0.80%,0.84%,0.71%,2.48%,6.98%,17.63%,0.14%,19.5583%,2.4815%,0.08%
004168,博时富嘉纯债债券,1.0096,1.1546,0.05%,0.10%,0.80%,1.38%,1.29%,2.75%,6.44%,14.25%,0.08%,15.7473%,2.7468%,0.08%
501037,汇添富中证500C,1.1102,1.1102,-0.20%,3.92%,0.80%,6.05%,9.61%,27.04%,65.28%,13.89%,2.42%,11.02%,27.0397%,0.00%
001784,兴银合盈债券C,1.0108,1.0439,0.05%,0.16%,0.80%,1.05%,1.03%,2.79%,---,---,0.12%,4.4193%,2.7850%,0.00%
006634,博时中债1-3政金债指数C,1.0083,1.0527,0.04%,0.10%,0.80%,1.25%,0.77%,1.93%,5.06%,---,0.06%,5.3693%,1.9285%,0.00%
006745,交银中债1-3年农发债指数A,1.0252,1.0572,0.05%,0.14%,0.80%,1.23%,1.06%,2.58%,---,---,0.10%,5.7760%,2.5799%,0.08%
007443,浙商汇金聚盈中短债C,1.0099,1.0369,0.04%,0.07%,0.80%,1.25%,1.05%,2.10%,---,---,0.04%,3.7297%,2.1005%,0.00%
007765,前海开源1-3年国开债A,1.0142,1.0392,0.05%,0.09%,0.80%,1.27%,1.19%,2.78%,---,---,0.06%,3.9552%,2.7835%,0.05%
007495,兴业中债1-3年政金债C,1.1094,1.1794,0.05%,0.12%,0.80%,1.28%,1.11%,2.52%,---,---,0.09%,4.3758%,2.5249%,0.00%
007122,工银1-3年国开债指数A,1.0133,1.0453,0.04%,0.09%,0.80%,1.29%,1.25%,2.74%,---,---,0.05%,4.5996%,2.7380%,0.04%
007251,广发睿享稳健增利混合,1.1052,1.1052,-0.03%,0.51%,0.80%,2.05%,4.55%,9.29%,---,---,0.31%,10.52%,9.2851%,0.15%
008511,宝盈鸿盛债券A,0.9875,0.9875,-0.03%,0%,0.80%,-0.93%,-1.14%,---,---,---,0.09%,-1.25%,-1.25%,0.08%
009654,大成丰享回报混合C,1.0118,1.0118,0.04%,0.45%,0.80%,---,---,---,---,---,0.08%,1.18%,1.18%,0.00%
161219,国投瑞银新兴产业混合,2.69,3.7440,1.86%,3.54%,0.79%,0.11%,8.42%,53.80%,142.56%,99.26%,1.74%,500.7417%,53.8022%,0.15%
001086,华富恒利债券A,1.1550,1.1990,0.17%,1.23%,0.79%,4.15%,3.21%,6.79%,17.45%,12.28%,0.70%,20.0294%,6.7877%,0.08%
002065,景顺长城景盛双息收益债券A,1.1510,1.1510,0%,0.09%,0.79%,1.32%,1.41%,0.88%,5.21%,7.27%,0.09%,15.10%,0.8764%,0.08%
002404,博时裕乾纯债C,1.0749,1.1561,0.06%,0.18%,0.79%,1.10%,0.66%,2.10%,5.24%,12.38%,0.16%,15.8625%,2.0991%,0.00%
003855,汇安丰华混合C,1.0285,1.2496,0.24%,1.05%,0.79%,2.56%,4.78%,11.01%,14.50%,7.17%,0.78%,26.6992%,11.0093%,0.00%
217022,招商产业债券A,1.5260,1.7660,0.07%,0.20%,0.79%,1.26%,1.73%,4.09%,10.98%,20.73%,0.13%,91.1528%,4.0927%,0.08%
004043,华夏鼎茂债券C,1.1392,1.1895,0.04%,0.13%,0.79%,0.82%,0.66%,2.38%,6.78%,17.28%,0.14%,19.1723%,2.3816%,0.00%
005996,国投瑞银顺昌纯债债券,1.0118,1.0788,0.04%,0.13%,0.79%,1.34%,0.75%,2.16%,5.82%,---,0.09%,8.0845%,2.1607%,0.08%
006488,富荣富开1-3年国开债纯债A,1.0168,1.0731,0.04%,0.09%,0.79%,1.26%,1.04%,2.79%,6.32%,---,0.07%,7.4249%,2.7913%,0.08%
006300,华宝宝丰高等级债券A,1.0266,1.0866,0.04%,0.09%,0.79%,1.37%,1.22%,2.95%,6.63%,---,0.06%,8.8574%,2.9461%,0.08%
006104,华泰柏瑞量化智慧混合C,1.3823,1.5319,-0.03%,3.86%,0.79%,3.11%,6.33%,27.57%,73.51%,---,2.04%,46.4683%,27.5743%,0.00%
002635,融通增鑫债券,1.02,1.1370,0.10%,0.20%,0.79%,1.39%,1.39%,2.09%,5.40%,11.09%,0.20%,14.5390%,2.0861%,0.08%
007166,华夏中债1-3年政金债指数C,1.0088,1.0538,0.03%,0.09%,0.79%,1.21%,1.09%,2.80%,---,---,0.06%,5.4080%,2.7970%,0.00%
007328,招商添盈纯债E,1.0574,1.0574,0.07%,0.16%,0.79%,0.09%,0.44%,1.85%,---,---,0.15%,4.6309%,1.8493%,0.00%
167505,安信中短利率债(LOF)C,1.0116,1.0434,0.06%,0.12%,0.79%,1.24%,1.08%,2.67%,---,---,0.09%,4.3932%,2.6739%,0.00%
007123,工银1-3年国开债指数C,1.0123,1.0439,0.04%,0.08%,0.79%,1.26%,1.18%,2.62%,---,---,0.05%,4.4549%,2.6164%,0.00%
008748,大成景泰纯债债券C,1.0244,1.0244,0.07%,0.11%,0.79%,0.97%,1.09%,---,---,---,0.09%,2.44%,2.44%,0.00%
007476,中银惠兴多利债券A,1.0405,1.0405,0.03%,0.56%,0.79%,1.77%,2.69%,---,---,---,0.26%,4.05%,4.05%,0.08%
009339,万家民瑞祥和6个月持有债C,1.0121,1.0121,0.01%,0.03%,0.79%,0.79%,1.05%,---,---,---,0.01%,1.21%,1.21%,0.00%
000015,华夏纯债债券A,1.2050,1.3750,0%,0.08%,0.78%,1.02%,1.26%,3%,7.58%,15.82%,0.08%,38.5961%,2.9979%,0.08%
000419,大摩优质信价纯债A,1.0380,1.3240,0%,0.10%,0.78%,0.67%,0.76%,1.67%,6.32%,14.13%,0.10%,34.2193%,1.6689%,0.08%
003207,博时富发纯债,1.0504,1.1899,0.07%,0.17%,0.78%,1.36%,1.19%,3.46%,7.37%,16.37%,0.14%,20.1186%,3.4596%,0.08%
002574,招商瑞庆混合A,1.1114,1.4114,0.12%,0.58%,0.78%,2.16%,5.58%,12.32%,30.68%,35.90%,0.32%,46.6407%,12.3167%,0.15%
004247,德邦锐乾债券C,1.0196,1.1776,0.07%,0.22%,0.78%,1.21%,1.09%,3.46%,8.11%,14.59%,0.17%,19.0425%,3.4574%,0.00%
006384,招商添盈纯债C,1.0561,1.0561,0.06%,0.15%,0.78%,0.08%,0.42%,1.81%,---,---,0.14%,5.61%,1.8124%,0.00%
003847,华安鼎丰债券,1.0513,1.2285,0.05%,0.10%,0.78%,0.95%,1.04%,3.62%,8.67%,18.15%,0.09%,23.4998%,3.6241%,0.08%
007124,工银1-3年农发债指数A,1.0121,1.0479,0.06%,0.14%,0.78%,1.22%,1.15%,2.58%,---,---,0.09%,4.8725%,2.5765%,0.04%
007766,前海开源1-3年国开债C,1.0136,1.0386,0.05%,0.08%,0.78%,1.23%,1.12%,2.67%,---,---,0.05%,3.8932%,2.6714%,0.00%
007268,山西证券裕睿6个月定开债A,1.0293,1.0798,0%,0.20%,0.78%,1.25%,2.05%,4.75%,---,---,0.16%,8.0947%,---,0.08%
007446,中欧增强回报债券(LOF)C,1.0686,1.1282,0.04%,0.26%,0.78%,0.49%,0.47%,2.07%,---,---,0.23%,4.6227%,2.0673%,0.00%
006484,广发中债1-3年国开债A,1.0269,1.0648,0.04%,0.10%,0.78%,1.26%,1.32%,2.44%,5.90%,---,0.07%,6.5848%,2.4384%,0.05%
008505,浙商中短债债券A,1.0108,1.0108,0.08%,0.13%,0.78%,0.90%,---,---,---,---,0.08%,1.08%,1.08%,0.08%
007556,中航瑞明纯债C,1.0199,1.0199,0%,0.07%,0.78%,1.40%,1.76%,---,---,---,0.06%,1.9798%,1.9798%,0.00%
010083,中银欣享利率债,1.0095,1.0095,0.05%,0.08%,0.78%,---,---,---,---,---,0.08%,0.95%,0.95%,0.08%
009554,建信中债1-3年农发行债券指数A,1.0103,1.0118,0.05%,0.10%,0.78%,1.17%,---,---,---,---,0.05%,1.1814%,1.1814%,0.05%
010006,南方誉鼎一年持有期混合A,1.0110,1.0110,0.17%,0.66%,0.78%,---,---,---,---,---,0.39%,1.10%,1.1%,0.12%
372110,上投摩根强化回报债券B,1.4458,1.4928,0.09%,0.33%,0.77%,2.28%,1.99%,6.47%,17.35%,13.22%,0.28%,51.3632%,6.4654%,0.00%
000916,前海开源股息率100强股票,1.5730,1.8740,0.13%,3.35%,0.77%,11.24%,17.92%,28.62%,65.40%,31.41%,1.94%,103.1537%,28.6182%,0.15%
161713,招商信用添利债券(LOF)A,1.0076,1.7402,0.06%,0.23%,0.77%,0.61%,0.59%,2.44%,8.22%,17.18%,0.18%,102.0719%,2.4371%,0.08%
002755,博时裕盛纯债债券,1.0430,1.1940,0.10%,0.19%,0.77%,0.97%,1.16%,2.73%,7.50%,14.13%,0.19%,20.6272%,2.7252%,0.08%
003226,信诚稳健债券A,1.0430,1.1610,0.07%,0.23%,0.77%,0.70%,0.60%,2.45%,7.76%,15.20%,0.17%,16.8008%,2.4473%,0.08%
001921,景顺长城景颐宏利债券C,1.1710,1.1710,0%,-0.26%,0.77%,3.90%,0.09%,2.81%,10.68%,11.63%,-0.34%,17.10%,2.8095%,0.00%
003227,信诚稳健债券C,1.0467,1.1637,0.07%,0.23%,0.77%,0.67%,0.56%,2.36%,7.58%,15.55%,0.17%,17.0442%,2.3587%,0.00%
003357,嘉实稳祥纯债债券C,1.1853,1.1853,0.03%,0.11%,0.77%,1.06%,1.23%,2.54%,5.85%,15.37%,0.10%,18.53%,2.5435%,0.00%
003425,江信添福A,1.1538,1.1638,0.04%,0.08%,0.77%,0.94%,0.56%,1.33%,15.09%,19.42%,0.05%,16.5256%,1.3350%,0.05%
003730,博时富华纯债债券,1.0911,1.1875,0.07%,0.07%,0.77%,1.58%,1.45%,2.85%,7.06%,16.57%,0.08%,19.6567%,2.8467%,0.08%
003983,鹏华丰惠债券,1.0463,1.1644,0.06%,0.16%,0.77%,0.76%,0.92%,2.76%,7.30%,15.21%,0.14%,17.1644%,2.7614%,0.08%
002529,泰康安益纯债C,1.1922,1.3032,0.04%,0.14%,0.77%,0.82%,1.14%,2.71%,5.94%,14.21%,0.14%,30.8606%,2.7050%,0.00%
004728,中欧瑾泰债券A,1.0568,1.1378,0.04%,0.11%,0.77%,1.37%,1.17%,3.03%,7%,11.85%,0.08%,14.0315%,3.0263%,0.06%
001911,博时裕恒纯债债券,1.0758,1.2181,0.06%,0.14%,0.77%,1.19%,1.20%,3.23%,7.53%,15.21%,0.12%,23.3401%,3.2339%,0.08%
004893,华润元大润泽债券A,1.0784,1.0784,0.05%,0.11%,0.77%,1.07%,1.02%,2.68%,5.14%,---,0.09%,7.84%,2.6754%,0.08%
006015,华安信用四季红债券C,1.0530,1.14,0%,0.19%,0.77%,1.05%,0.68%,2.01%,5.67%,---,0.10%,9.0372%,2.0134%,0.00%
002754,博时裕创纯债,1.0410,1.1980,0%,0.10%,0.77%,0.97%,0.97%,3.46%,8.88%,16.22%,0.10%,21.5305%,3.4612%,0.08%
007004,泰康安业政金债债券C,1.0004,1.03,0.02%,0.05%,0.77%,0.52%,0.36%,0.89%,---,---,0.02%,2.9996%,0.8870%,0.00%
007003,泰康安业政金债债券A,1.0219,1.0515,0.02%,0.06%,0.77%,2.65%,2.49%,3.04%,---,---,0.02%,5.2126%,3.0447%,0.05%
008993,汇添富多策略纯债A,1.0120,1.0120,0.05%,0.11%,0.77%,1.25%,1.40%,---,---,---,0.12%,1.20%,1.2%,0.08%
007477,中银惠兴多利债券C,1.0377,1.0377,0.03%,0.56%,0.77%,1.70%,2.55%,---,---,---,0.25%,3.77%,3.77%,0.00%
007885,中融中证500ETF联接A,1.2137,1.2137,-0.14%,3.69%,0.77%,4.62%,3.93%,21.36%,---,---,2.23%,21.37%,---,0.10%
008204,交银稳利中短债债券A,1.0333,1.0333,0.05%,0.17%,0.77%,0.58%,0.90%,3.16%,---,---,0.16%,3.33%,---,0.03%
007907,富荣富开1-3年国开债纯债C,1.0145,1.0608,0.04%,0.09%,0.77%,1.22%,0.93%,2.57%,---,---,0.06%,2.6055%,2.5658%,0.00%
008042,兴业中证银行50金融债指数A,1.0227,1.0327,0.06%,0.17%,0.77%,1.29%,0.99%,2.61%,---,---,0.15%,3.2611%,2.6146%,0.05%
009404,平安惠享纯债C,1.0144,1.0144,0.06%,0.10%,0.77%,0.71%,0.35%,---,---,---,0.08%,-1.3326%,-1.3326%,0.00%
007125,工银1-3年农发债指数C,1.0240,1.0603,0.05%,0.13%,0.77%,1.19%,1.09%,2.45%,---,---,0.08%,6.1290%,2.4530%,0.00%
009555,建信中债1-3年农发行债券指数C,1.01,1.0115,0.05%,0.10%,0.77%,1.14%,---,---,---,---,0.04%,1.1514%,1.1514%,0.00%
000016,华夏纯债债券C,1.1720,1.3320,0%,0.09%,0.76%,0.92%,1.01%,2.61%,6.79%,14.38%,0.09%,34.2053%,2.6107%,0.00%
261101,景顺长城稳定收益债券C,1.06,1.2910,0%,0.19%,0.76%,0.76%,0.76%,2.66%,6.07%,10.47%,0.19%,31.5559%,2.6553%,0.00%
040026,华安信用四季红债券A,1.0550,1.50,0%,0.19%,0.76%,1.15%,0.94%,2.37%,6.89%,13%,0.09%,60.7753%,2.3702%,0.08%
675051,西部利得合赢债券A,1.1297,1.1297,0.03%,0.11%,0.76%,1.24%,1.05%,2.83%,2.04%,8.49%,0.09%,12.97%,2.8309%,0.08%
675053,西部利得合赢债券C,1.0644,1.1057,0.03%,0.11%,0.76%,1.23%,1.03%,2.78%,0.45%,6.69%,0.09%,10.8978%,2.7810%,0.00%
003199,长盛盛琪一年债券A,1.0133,1.1031,0.05%,0.06%,0.76%,1.39%,1.12%,2.09%,6.23%,9.66%,0.04%,10.5153%,---,0.06%
